Symbol,Count,Frequency
дб,10,5.027272955785134e-05
юм,7,3.519091069049594e-05
ь?,16,8.043636729256216e-05
VI,4,2.010909182314054e-05
бi,3,1.5081818867355403e-05
iд,2,1.005454591157027e-05
"р
",2,1.005454591157027e-05
"
я",1,5.027272955785135e-06
хi,1,5.027272955785135e-06
 й,3,1.5081818867355403e-05
 Х,35,0.0001759545534524797
"з
",1,5.027272955785135e-06
"
л",1,5.027272955785135e-06
8],5,2.513636477892567e-05
фа,6,3.0163637734710807e-05
Ив,83,0.00041726365533016613
с!,6,3.0163637734710807e-05
Ни,16,8.043636729256216e-05
фо,5,2.513636477892567e-05
мт,3,1.5081818867355403e-05
е?,19,9.551818615991755e-05
н-,3,1.5081818867355403e-05
Ха,5,2.513636477892567e-05
иф,8,4.021818364628108e-05
ню,31,0.00015584546162933916
шт,14,7.038182138099188e-05
яй,14,7.038182138099188e-05
"ч,",30,0.00015081818867355404
Аф,6,3.0163637734710807e-05
ч!,11,5.530000251363648e-05
юс,17,8.546364024834728e-05
Бь,1,5.027272955785135e-06
"д,",51,0.00025639092074504185
Ев,2,1.005454591157027e-05
мп,6,3.0163637734710807e-05
ыд,28,0.00014076364276198377
уй,20,0.00010054545911570268
Оп,5,2.513636477892567e-05
вт,16,8.043636729256216e-05
"
V",7,3.519091069049594e-05
сi,1,5.027272955785135e-06
ьп,1,5.027272955785135e-06
[9,1,5.027272955785135e-06
ьи,15,7.540909433677702e-05
мк,27,0.00013573636980619862
К ,1,5.027272955785135e-06
шл,72,0.00036196365281652965
ь-,7,3.519091069049594e-05
рп,13,6.535454842520675e-05
юй,2,1.005454591157027e-05
Хо,15,7.540909433677702e-05
ю:,12,6.032727546942161e-05
Я?,1,5.027272955785135e-06
сц,3,1.5081818867355403e-05
к;,7,3.519091069049594e-05
Цы,1,5.027272955785135e-06
"Э,",8,4.021818364628108e-05
(п,1,5.027272955785135e-06
ж!,5,2.513636477892567e-05
 У,34,0.00017092728049669455
!.,27,0.00013573636980619862
Кт,15,7.540909433677702e-05
Гу,7,3.519091069049594e-05
«С,6,3.0163637734710807e-05
д:,3,1.5081818867355403e-05
ы!,29,0.0001457909157177689
Жи,6,3.0163637734710807e-05
л;,5,2.513636477892567e-05
м-,13,6.535454842520675e-05
зш,4,2.010909182314054e-05
Ок,21,0.00010557273207148782
"»
",17,8.546364024834728e-05
…П,1,5.027272955785135e-06
xв,1,5.027272955785135e-06
ic,1,5.027272955785135e-06
пн,20,0.00010054545911570268
"
I",9,4.5245456602066206e-05
[1,7,3.519091069049594e-05
0],4,2.010909182314054e-05
Эн,1,5.027272955785135e-06
хе,16,8.043636729256216e-05
Вы,25,0.00012568182389462835
Сп,9,4.5245456602066206e-05
лз,1,5.027272955785135e-06
«Ч,6,3.0163637734710807e-05
"X
",2,1.005454591157027e-05
Ще,4,2.010909182314054e-05
зз,1,5.027272955785135e-06
и-,2,1.005454591157027e-05
Др,3,1.5081818867355403e-05
ящ,16,8.043636729256216e-05
Вл,1,5.027272955785135e-06
бщ,8,4.021818364628108e-05
Ув,4,2.010909182314054e-05
аи,17,8.546364024834728e-05
Зе,8,4.021818364628108e-05
Су,3,1.5081818867355403e-05
кс,22,0.00011060000502727296
сх,29,0.0001457909157177689
тб,4,2.010909182314054e-05
а;,53,0.00026644546665661214
оф,6,3.0163637734710807e-05
к?,10,5.027272955785134e-05
Ре,3,1.5081818867355403e-05
гк,11,5.530000251363648e-05
XI,2,1.005454591157027e-05
"
З",13,6.535454842520675e-05
є ,2,1.005454591157027e-05
юж,5,2.513636477892567e-05
Гд,8,4.021818364628108e-05
Вя,1,5.027272955785135e-06
"
X",7,3.519091069049594e-05
ує,1,5.027272955785135e-06
"—
",1,5.027272955785135e-06
що,3,1.5081818867355403e-05
єт,1,5.027272955785135e-06
гi,1,5.027272955785135e-06
pк,1,5.027272955785135e-06
иx,1,5.027272955785135e-06
4],3,1.5081818867355403e-05
Ар,2,1.005454591157027e-05
д.,13,6.535454842520675e-05
я…,9,4.5245456602066206e-05
Ес,20,0.00010054545911570268
пщ,2,1.005454591157027e-05
iн,3,1.5081818867355403e-05
Пi,1,5.027272955785135e-06
вo,1,5.027272955785135e-06
п ,11,5.530000251363648e-05
пi,2,1.005454591157027e-05
iв,2,1.005454591157027e-05
Бр,4,2.010909182314054e-05
мч,7,3.519091069049594e-05
н:,2,1.005454591157027e-05
Ск,16,8.043636729256216e-05
"
А",2,1.005454591157027e-05
жч,1,5.027272955785135e-06
16,3,1.5081818867355403e-05
нч,12,6.032727546942161e-05
тт,5,2.513636477892567e-05
дю,6,3.0163637734710807e-05
зъ,9,4.5245456602066206e-05
хм,5,2.513636477892567e-05
эх,2,1.005454591157027e-05
 ю,4,2.010909182314054e-05
х?,5,2.513636477892567e-05
Бы,12,6.032727546942161e-05
 *,10,5.027272955785134e-05
**,9,4.5245456602066206e-05
"Я,",2,1.005454591157027e-05
ч?,3,1.5081818867355403e-05
Що,1,5.027272955785135e-06
вж,2,1.005454591157027e-05
т-,8,4.021818364628108e-05
17,1,5.027272955785135e-06
] ,19,9.551818615991755e-05
юю,3,1.5081818867355403e-05
ях,40,0.00020109091823140537
а[,2,1.005454591157027e-05
19,1,5.027272955785135e-06
[2,7,3.519091069049594e-05
жь,11,5.530000251363648e-05
Ча,2,1.005454591157027e-05
Эд,2,1.005454591157027e-05
к-,8,4.021818364628108e-05
юх,11,5.530000251363648e-05
Ле,26,0.0001307090968504135
о:,29,0.0001457909157177689
з.,4,2.010909182314054e-05
ь:,14,7.038182138099188e-05
Бе,13,6.535454842520675e-05
в:,4,2.010909182314054e-05
ьг,4,2.010909182314054e-05
вь,28,0.00014076364276198377
ъя,12,6.032727546942161e-05
Хр,4,2.010909182314054e-05
(т,3,1.5081818867355403e-05
ш.,5,2.513636477892567e-05
йя,1,5.027272955785135e-06
Тя,2,1.005454591157027e-05
ы:,6,3.0163637734710807e-05
Вз,5,2.513636477892567e-05
бш,1,5.027272955785135e-06
шп,9,4.5245456602066206e-05
юе,3,1.5081818867355403e-05
«Г,2,1.005454591157027e-05
ац,39,0.00019606364527562025
Дь,2,1.005454591157027e-05
в!,3,1.5081818867355403e-05
Хл,5,2.513636477892567e-05
Ме,13,6.535454842520675e-05
дж,5,2.513636477892567e-05
х;,5,2.513636477892567e-05
ь…,10,5.027272955785134e-05
-з,11,5.530000251363648e-05
кж,4,2.010909182314054e-05
Ух,3,1.5081818867355403e-05
ьч,6,3.0163637734710807e-05
пт,12,6.032727546942161e-05
Зд,7,3.519091069049594e-05
л:,9,4.5245456602066206e-05
ь»,4,2.010909182314054e-05
о…,19,9.551818615991755e-05
вб,2,1.005454591157027e-05
Дв,6,3.0163637734710807e-05
й?,8,4.021818364628108e-05
ьщ,4,2.010909182314054e-05
й;,12,6.032727546942161e-05
ы…,5,2.513636477892567e-05
р…,1,5.027272955785135e-06
ю;,14,7.038182138099188e-05
г…,2,1.005454591157027e-05
Шу,3,1.5081818867355403e-05
?»,9,4.5245456602066206e-05
«п,2,1.005454591157027e-05
н;,10,5.027272955785134e-05
вв,17,8.546364024834728e-05
-п,4,2.010909182314054e-05
жл,2,1.005454591157027e-05
Ки,9,4.5245456602066206e-05
Уз,2,1.005454591157027e-05
е…,11,5.530000251363648e-05
йв,1,5.027272955785135e-06
ы[,1,5.027272955785135e-06
24,2,1.005454591157027e-05
йо,1,5.027272955785135e-06
ає,1,5.027272955785135e-06
ця,4,2.010909182314054e-05
шм,7,3.519091069049594e-05
iл,2,1.005454591157027e-05
цц,1,5.027272955785135e-06
жо,12,6.032727546942161e-05
Чь,1,5.027272955785135e-06
iр,1,5.027272955785135e-06
Ты,23,0.00011562727798305809
д!,6,3.0163637734710807e-05
e ,1,5.027272955785135e-06
лл,4,2.010909182314054e-05
"О,",11,5.530000251363648e-05
л»,4,2.010909182314054e-05
нг,3,1.5081818867355403e-05
с?,2,1.005454591157027e-05
уя,12,6.032727546942161e-05
яб,4,2.010909182314054e-05
У ,11,5.530000251363648e-05
-с,13,6.535454842520675e-05
Сх,3,1.5081818867355403e-05
-б,12,6.032727546942161e-05
-д,4,2.010909182314054e-05
Ти,7,3.519091069049594e-05
Сы,2,1.005454591157027e-05
"п,",7,3.519091069049594e-05
п!,5,2.513636477892567e-05
дг,4,2.010909182314054e-05
Ей,4,2.010909182314054e-05
26,1,5.027272955785135e-06
-ч,3,1.5081818867355403e-05
в;,3,1.5081818867355403e-05
нр,7,3.519091069049594e-05
б…,1,5.027272955785135e-06
б!,2,1.005454591157027e-05
мц,3,1.5081818867355403e-05
л),1,5.027272955785135e-06
дъ,4,2.010909182314054e-05
Лю,6,3.0163637734710807e-05
Ге,3,1.5081818867355403e-05
"т
",1,5.027272955785135e-06
29,2,1.005454591157027e-05
тм,3,1.5081818867355403e-05
йм,3,1.5081818867355403e-05
Ор,1,5.027272955785135e-06
[3,5,2.513636477892567e-05
ц.,17,8.546364024834728e-05
ы?,5,2.513636477892567e-05
Ид,2,1.005454591157027e-05
Ил,1,5.027272955785135e-06
н!,12,6.032727546942161e-05
съ,6,3.0163637734710807e-05
"ы
",1,5.027272955785135e-06
"у
",1,5.027272955785135e-06
зт,5,2.513636477892567e-05
Мы,5,2.513636477892567e-05
Тв,3,1.5081818867355403e-05
(В,1,5.027272955785135e-06
.),19,9.551818615991755e-05
х-,1,5.027272955785135e-06
Ше,1,5.027272955785135e-06
у[,1,5.027272955785135e-06
31,1,5.027272955785135e-06
«о,1,5.027272955785135e-06
л…,4,2.010909182314054e-05
«З,3,1.5081818867355403e-05
бж,2,1.005454591157027e-05
О!,3,1.5081818867355403e-05
"»,",5,2.513636477892567e-05
рз,9,4.5245456602066206e-05
ж.,1,5.027272955785135e-06
с…,2,1.005454591157027e-05
Ут,2,1.005454591157027e-05
т:,7,3.519091069049594e-05
Ой,1,5.027272955785135e-06
iс,2,1.005454591157027e-05
I ,2,1.005454591157027e-05
Oй,1,5.027272955785135e-06
р’,1,5.027272955785135e-06
уо,1,5.027272955785135e-06
з…,1,5.027272955785135e-06
ч.,6,3.0163637734710807e-05
г:,1,5.027272955785135e-06
жр,1,5.027272955785135e-06
Ли,1,5.027272955785135e-06
щн,1,5.027272955785135e-06
х:,4,2.010909182314054e-05
Вд,4,2.010909182314054e-05
д;,4,2.010909182314054e-05
тх,2,1.005454591157027e-05
сж,1,5.027272955785135e-06
р?,1,5.027272955785135e-06
р!,3,1.5081818867355403e-05
-Д,1,5.027272955785135e-06
л?,4,2.010909182314054e-05
А?,3,1.5081818867355403e-05
бв,6,3.0163637734710807e-05
чр,4,2.010909182314054e-05
*с,2,1.005454591157027e-05
фи,11,5.530000251363648e-05
-о,3,1.5081818867355403e-05
н[,1,5.027272955785135e-06
34,2,1.005454591157027e-05
уц,1,5.027272955785135e-06
чм,5,2.513636477892567e-05
Эк,5,2.513636477892567e-05
йл,1,5.027272955785135e-06
иу,3,1.5081818867355403e-05
й[,1,5.027272955785135e-06
35,2,1.005454591157027e-05
г;,3,1.5081818867355403e-05
жц,12,6.032727546942161e-05
я»,1,5.027272955785135e-06
«У,1,5.027272955785135e-06
ь),1,5.027272955785135e-06
36,1,5.027272955785135e-06
]»,1,5.027272955785135e-06
Пы,1,5.027272955785135e-06
в»,1,5.027272955785135e-06
Ед,4,2.010909182314054e-05
Ир,1,5.027272955785135e-06
ыи,2,1.005454591157027e-05
Сд,2,1.005454591157027e-05
ьё,1,5.027272955785135e-06
«В,4,2.010909182314054e-05
-э,1,5.027272955785135e-06
Об,5,2.513636477892567e-05
»[,1,5.027272955785135e-06
37,2,1.005454591157027e-05
о»,5,2.513636477892567e-05
е),2,1.005454591157027e-05
(о,2,1.005454591157027e-05
а),1,5.027272955785135e-06
я-,5,2.513636477892567e-05
́г,1,5.027272955785135e-06
п.,4,2.010909182314054e-05
́щ,1,5.027272955785135e-06
Ху,1,5.027272955785135e-06
́с,1,5.027272955785135e-06
Ци,1,5.027272955785135e-06
"
Ш",2,1.005454591157027e-05
"м
",1,5.027272955785135e-06
Зи,1,5.027272955785135e-06
9],2,1.005454591157027e-05
мщ,1,5.027272955785135e-06
Тр,2,1.005454591157027e-05
ц:,2,1.005454591157027e-05
сз,7,3.519091069049594e-05
жб,2,1.005454591157027e-05
…к,1,5.027272955785135e-06
Т…,1,5.027272955785135e-06
Лу,2,1.005454591157027e-05
чл,1,5.027272955785135e-06
Зо,1,5.027272955785135e-06
Ем,5,2.513636477892567e-05
Лг,1,5.027272955785135e-06
«Р,1,5.027272955785135e-06
ио,2,1.005454591157027e-05
А!,6,3.0163637734710807e-05
с:,2,1.005454591157027e-05
юг,1,5.027272955785135e-06
Э-,1,5.027272955785135e-06
бч,5,2.513636477892567e-05
яш,3,1.5081818867355403e-05
Гм,4,2.010909182314054e-05
Вр,2,1.005454591157027e-05
фр,4,2.010909182314054e-05
лм,3,1.5081818867355403e-05
вх,2,1.005454591157027e-05
Кi,1,5.027272955785135e-06
«Т,5,2.513636477892567e-05
Ее,1,5.027272955785135e-06
рц,10,5.027272955785134e-05
"
Э",1,5.027272955785135e-06
Сн,3,1.5081818867355403e-05
у»,2,1.005454591157027e-05
"А,",5,2.513636477892567e-05
пп,2,1.005454591157027e-05
в…,2,1.005454591157027e-05
.»,1,5.027272955785135e-06
жм,1,5.027272955785135e-06
"ё,",2,1.005454591157027e-05
гб,2,1.005454591157027e-05
ау,12,6.032727546942161e-05
Эй,4,2.010909182314054e-05
д?,2,1.005454591157027e-05
…»,4,2.010909182314054e-05
cu,1,5.027272955785135e-06
с;,2,1.005454591157027e-05
жс,2,1.005454591157027e-05
в?,1,5.027272955785135e-06
Сю,1,5.027272955785135e-06
т»,2,1.005454591157027e-05
Ук,3,1.5081818867355403e-05
Ть,1,5.027272955785135e-06
фу,2,1.005454591157027e-05
Тк,1,5.027272955785135e-06
б;,1,5.027272955785135e-06
х[,1,5.027272955785135e-06
45,2,1.005454591157027e-05
«И,2,1.005454591157027e-05
ы»,1,5.027272955785135e-06
46,1,5.027272955785135e-06
"
Е",4,2.010909182314054e-05
сг,4,2.010909182314054e-05
"ь
",1,5.027272955785135e-06
з-,4,2.010909182314054e-05
47,1,5.027272955785135e-06
дз,2,1.005454591157027e-05
о[,2,1.005454591157027e-05
49,1,5.027272955785135e-06
Дн,16,8.043636729256216e-05
щь,1,5.027272955785135e-06
нз,3,1.5081818867355403e-05
к»,1,5.027272955785135e-06
Ум,1,5.027272955785135e-06
в[,1,5.027272955785135e-06
50,1,5.027272955785135e-06
"
Р",4,2.010909182314054e-05
Бл,4,2.010909182314054e-05
ц…,2,1.005454591157027e-05
Ал,2,1.005454591157027e-05
51,2,1.005454591157027e-05
52,2,1.005454591157027e-05
эк,1,5.027272955785135e-06
Лж,1,5.027272955785135e-06
ю-,3,1.5081818867355403e-05
53,2,1.005454591157027e-05
Вх,1,5.027272955785135e-06
́ж,2,1.005454591157027e-05
Уг,1,5.027272955785135e-06
юр,4,2.010909182314054e-05
р:,1,5.027272955785135e-06
Ег,4,2.010909182314054e-05
Иг,1,5.027272955785135e-06
«О,2,1.005454591157027e-05
р;,3,1.5081818867355403e-05
Шл,1,5.027272955785135e-06
з!,1,5.027272955785135e-06
уи,1,5.027272955785135e-06
"Х
",1,5.027272955785135e-06
Зв,1,5.027272955785135e-06
бг,2,1.005454591157027e-05
ыя,1,5.027272955785135e-06
«Я,2,1.005454591157027e-05
Сг,1,5.027272955785135e-06
ц-,1,5.027272955785135e-06
Бi,1,5.027272955785135e-06
тi,1,5.027272955785135e-06
З ,1,5.027272955785135e-06
рi,3,1.5081818867355403e-05
iж,1,5.027272955785135e-06
iо,1,5.027272955785135e-06
[5,3,1.5081818867355403e-05
ыц,4,2.010909182314054e-05
жг,1,5.027272955785135e-06
чс,1,5.027272955785135e-06
н»,1,5.027272955785135e-06
* ,12,6.032727546942161e-05
"*
",5,2.513636477892567e-05
"
*",4,2.010909182314054e-05
Иу,1,5.027272955785135e-06
Ер,1,5.027272955785135e-06
Фе,48,0.00024130910187768645
Шп,4,2.010909182314054e-05
тъ,1,5.027272955785135e-06
́и,1,5.027272955785135e-06
Вп,3,1.5081818867355403e-05
Уч,1,5.027272955785135e-06
мм,1,5.027272955785135e-06
юш,4,2.010909182314054e-05
56,1,5.027272955785135e-06
sc,1,5.027272955785135e-06
it,1,5.027272955785135e-06
57,3,1.5081818867355403e-05
П*,3,1.5081818867355403e-05
к[,1,5.027272955785135e-06
58,1,5.027272955785135e-06
бх,1,5.027272955785135e-06
(с,1,5.027272955785135e-06
Ин,5,2.513636477892567e-05
Цу,1,5.027272955785135e-06
«М,1,5.027272955785135e-06
ю»,1,5.027272955785135e-06
Ех,1,5.027272955785135e-06
въ,1,5.027272955785135e-06
Яв,1,5.027272955785135e-06
бб,1,5.027272955785135e-06
Сб,1,5.027272955785135e-06
Пь,1,5.027272955785135e-06
тщ,1,5.027272955785135e-06
Уп,1,5.027272955785135e-06
гв,1,5.027272955785135e-06
Дл,1,5.027272955785135e-06
Я-,1,5.027272955785135e-06
лф,1,5.027272955785135e-06
м»,1,5.027272955785135e-06
Ис,1,5.027272955785135e-06
О ,1,5.027272955785135e-06
сё,1,5.027272955785135e-06
Ом,2,1.005454591157027e-05
тг,1,5.027272955785135e-06
Чр,1,5.027272955785135e-06
яп,2,1.005454591157027e-05
-е,1,5.027272955785135e-06
(к,1,5.027272955785135e-06
нш,1,5.027272955785135e-06
Э!,1,5.027272955785135e-06
в-,1,5.027272955785135e-06
«ч,1,5.027272955785135e-06
"
n",1,5.027272955785135e-06
ot,1,5.027272955785135e-06
es,1,5.027272955785135e-06
"1
",2,1.005454591157027e-05
"
2",5,2.513636477892567e-05
).,8,4.021818364628108e-05
"3
",2,1.005454591157027e-05
"4
",4,2.010909182314054e-05
")
",2,1.005454591157027e-05
"
5",7,3.519091069049594e-05
"6
",6,3.0163637734710807e-05
(у,9,4.5245456602066206e-05
"
7",1,5.027272955785135e-06
"8
",3,1.5081818867355403e-05
"9
",3,1.5081818867355403e-05
"
1",7,3.519091069049594e-05
"0
",3,1.5081818867355403e-05
11,1,5.027272955785135e-06
-ж,1,5.027272955785135e-06
12,1,5.027272955785135e-06
13,1,5.027272955785135e-06
"5
",3,1.5081818867355403e-05
"7
",3,1.5081818867355403e-05
Н.,1,5.027272955785135e-06
В.,1,5.027272955785135e-06
 1,5,2.513636477892567e-05
7 ,1,5.027272955785135e-06
15,2,1.005454591157027e-05
78,1,5.027272955785135e-06
63,1,5.027272955785135e-06
8–,1,5.027272955785135e-06
42,1,5.027272955785135e-06
61,1,5.027272955785135e-06
6–,2,1.005454591157027e-05
21,2,1.005454591157027e-05
(П,7,3.519091069049594e-05
.В,7,3.519091069049594e-05
22,1,5.027272955785135e-06
"
Ф",1,5.027272955785135e-06
27,1,5.027272955785135e-06
28,1,5.027272955785135e-06
30,1,5.027272955785135e-06
Ек,1,5.027272955785135e-06
"
3",2,1.005454591157027e-05
32,1,5.027272955785135e-06
33,1,5.027272955785135e-06
38,1,5.027272955785135e-06
39,1,5.027272955785135e-06
40,1,5.027272955785135e-06
41,1,5.027272955785135e-06
"
4",5,2.513636477892567e-05
"2
",1,5.027272955785135e-06
43,1,5.027272955785135e-06
"
Я",1,5.027272955785135e-06
48,1,5.027272955785135e-06
62,1,5.027272955785135e-06
0 ,1,5.027272955785135e-06
»),1,5.027272955785135e-06
Ун,1,5.027272955785135e-06
еф,1,5.027272955785135e-06
86,1,5.027272955785135e-06
Ау,1,5.027272955785135e-06
(л,1,5.027272955785135e-06
59,1,5.027272955785135e-06
